12360.0000000    1.6962187	25
12362.5000000    1.6770428	43
12365.0000000    1.9337204	24
12367.5000000    2.2530243	12
12370.0000000    2.0718133	19
12372.5000000    1.8813142	12
12375.0000000    2.1936388	19
12377.5000000    2.1404505	20
12380.0000000    2.1187665	24
12382.5000000    2.4350948	22
12385.0000000    2.0903709	21
12387.5000000    2.5006454	15
12390.0000000    2.5980885	13
12392.5000000    2.8367994	12
12395.0000000    2.7197194	13
12397.5000000    2.6922219	17
12400.0000000    2.5053329	11
12402.5000000    2.2269495	15
12405.0000000    2.0247712	17
12407.5000000    2.0885220	11
12410.0000000    1.9545358	9
12412.5000000    1.5762863	6
12415.0000000    1.6709552	13
12417.5000000    1.6630039	12
12420.0000000    1.4632398	27
12422.5000000    1.2943983	24
12425.0000000    1.2867415	34
12427.5000000    1.1758417	34
12430.0000000    1.3245721	31
12432.5000000    1.5316855	20
12435.0000000    1.7197740	12
12437.5000000    1.9733753	9
12440.0000000    1.7667495	25
12442.5000000    1.8983109	24
12445.0000000    1.7789834	27
12447.5000000    1.4385287	21
12450.0000000    1.7846127	14
12452.5000000    1.8398199	34
12455.0000000    2.0120580	29
12457.5000000    1.9275799	24
12460.0000000    2.0758572	28
12462.5000000    1.9755973	23
12465.0000000    1.5823011	28
12467.5000000    1.8124937	26
12470.0000000    1.7162120	16
12472.5000000    1.5849799	23
12475.0000000    1.5063798	13
12477.5000000    1.5412750	27
12480.0000000    1.6384132	28
12482.5000000    1.8072482	33
12485.0000000    1.7052053	25
12487.5000000    1.4579418	33
12490.0000000    1.3371743	41
12492.5000000    1.3283551	34
12495.0000000    1.4844341	27
12497.5000000    1.7409708	19
12500.0000000    1.9050295	21
12502.5000000    1.7479223	29
12505.0000000    1.6371570	12
12507.5000000    1.6296200	21
12510.0000000    1.4942975	19
12512.5000000    1.8378630	6
12515.0000000    2.2568963	37
12517.5000000    2.2286603	11
12520.0000000    1.9793719	23
12522.5000000    1.9037526	16
12525.0000000    2.0193045	10
12527.5000000    1.7883968	31
12530.0000000    2.0135496	24
12532.5000000    2.1416051	23
12535.0000000    2.0949564	24
12537.5000000    1.7483574	28
12540.0000000    1.6023614	13
12542.5000000    1.4959739	20
12545.0000000    1.8917620	9
12547.5000000    2.4243207	20
12550.0000000    2.6054127	11
12552.5000000    2.3996494	26
12555.0000000    2.3006968	16
12557.5000000    2.4527333	25
12560.0000000    2.4679618	24
12562.5000000    2.5567751	24
12565.0000000    2.4270818	26
12567.5000000    2.2923236	18
12570.0000000    2.4120560	22
12572.5000000    2.4643662	22
12575.0000000    2.4449487	13
12577.5000000    2.3905237	19
12580.0000000    2.4636214	21
12582.5000000    1.9656143	10
12585.0000000    1.6960385	15
12587.5000000    1.6037383	14
12590.0000000    1.6209582	14
12592.5000000    1.5964828	14
12595.0000000    1.5284311	21
12597.5000000    1.1444559	30
12600.0000000    1.1313896	39
12602.5000000    1.4644914	25
12605.0000000    1.3741511	55
12607.5000000    1.2050434	39
12610.0000000    0.9938402	53
12612.5000000    1.1952320	38
12615.0000000    1.1032325	47
12617.5000000    1.1239901	62
12620.0000000    1.2074962	34
12622.5000000    1.5721562	27
12625.0000000    1.7669523	16
12627.5000000    2.0835645	22
12630.0000000    1.9282217	21
12632.5000000    1.7714006	23
12635.0000000    1.7753344	13
12637.5000000    1.9693401	16
12640.0000000    1.8553736	39
12642.5000000    2.1924770	24
12645.0000000    1.5750972	39
12647.5000000    1.4004043	32
12650.0000000    1.2415667	47
12652.5000000    1.2780261	42
12655.0000000    1.3025676	48
12657.5000000    1.4836483	21
12660.0000000    1.4301041	32
12662.5000000    1.3109468	42
12665.0000000    1.4193884	23
12667.5000000    1.5397278	34
12670.0000000    1.4328748	16
12672.5000000    1.4106756	38
12675.0000000    1.3915404	28
12677.5000000    1.3142827	29
12680.0000000    1.5194850	27
12682.5000000    1.6966236	19
12685.0000000    1.7521808	14
12687.5000000    1.6314306	14
12690.0000000    1.6339705	25
12692.5000000    1.6133575	35
12695.0000000    1.6420188	19
12697.5000000    1.6048467	10
12700.0000000    1.4060273	39
12702.5000000    1.5354449	41
12705.0000000    1.5735135	34
12707.5000000    1.4471759	30
12710.0000000    1.4182037	40
12712.5000000    1.4224629	24
12715.0000000    1.5737685	23
12717.5000000    1.5790225	18
12720.0000000    1.4987788	23
12722.5000000    1.5325803	34
12725.0000000    1.4635705	27
12727.5000000    1.5123814	32
12730.0000000    1.5239581	26
12732.5000000    1.4818187	17
12735.0000000    1.4360286	15
12737.5000000    1.4443367	34
12740.0000000    1.5003698	16
12742.5000000    1.5348499	11
12745.0000000    1.7075664	11
12747.5000000    1.5482129	24
12750.0000000    1.2953231	19
12752.5000000    1.6782902	15
12755.0000000    1.5614785	18
12757.5000000    1.4255691	12
12760.0000000    1.5880392	23
12762.5000000    1.6599211	16
12765.0000000    1.7076743	18
12767.5000000    1.6855899	21
12770.0000000    1.4368905	23
12772.5000000    1.3626928	37
12775.0000000    1.4184605	30
12777.5000000    1.3098327	35
12780.0000000    1.1638744	32
12782.5000000    1.4323566	25
12785.0000000    1.2884259	31
12787.5000000    1.4932095	24
12790.0000000    1.4327540	34
12792.5000000    1.5070801	13
12795.0000000    1.8087604	20
12797.5000000    1.9478883	15
12800.0000000    1.8977426	20
12802.5000000    2.1179855	14
12805.0000000    1.9019015	26
12807.5000000    2.1382453	25
12810.0000000    2.0602942	12
12812.5000000    1.8720981	20
12815.0000000    1.5663798	15
12817.5000000    1.6847833	20
12820.0000000    1.8985404	29
12822.5000000    1.6906102	33
12825.0000000    1.6924278	26
12827.5000000    1.6863205	35
12830.0000000    1.5719584	23
12832.5000000    1.7293863	17
12835.0000000    1.7111309	18
12837.5000000    1.4150703	29
12840.0000000    1.4878813	13
12842.5000000    1.4815680	32
12845.0000000    1.4183801	54
12847.5000000    1.4063268	27
12850.0000000    1.3593048	21
12852.5000000    1.4314063	21
12855.0000000    1.3879834	20
12857.5000000    1.3330238	23
12860.0000000    1.4917650	19
12862.5000000    1.6518676	17
12865.0000000    1.8216041	21
12867.5000000    1.4775429	21
12870.0000000    1.3994408	35
12872.5000000    1.5259472	28
12875.0000000    1.6172324	30
12877.5000000    1.5925591	39
12880.0000000    1.2864872	30
12882.5000000    1.1314307	37
12885.0000000    1.1019334	54
12887.5000000    1.2446595	35
12890.0000000    1.4638108	31
12892.5000000    1.5535672	40
12895.0000000    1.5689002	23
12897.5000000    1.7709678	35
12900.0000000    2.1841259	26
12902.5000000    2.4078608	20
12905.0000000    2.6727865	27
12907.5000000    2.4787858	15
12910.0000000    2.5184548	14
12912.5000000    2.3283691	20
12915.0000000    1.8907298	32
12917.5000000    1.8227797	25
12920.0000000    1.7474301	13
12922.5000000    1.7657987	22
12925.0000000    1.7781259	14
12927.5000000    1.9444631	5
12930.0000000    1.7256112	22
12932.5000000    1.6846325	29
12935.0000000    1.7938343	21
12937.5000000    1.4993830	9
12940.0000000    1.3792053	14
12942.5000000    1.1625465	32
12945.0000000    1.0807412	30
12947.5000000    1.3609102	22
12950.0000000    1.4565997	33
12952.5000000    1.7216882	49
12955.0000000    1.7270449	39
12957.5000000    1.7320061	24
12960.0000000    1.4609792	37
12962.5000000    1.3336217	29
12965.0000000    1.3338645	35
12967.5000000    1.3765069	30
12970.0000000    1.2469325	24
12972.5000000    1.8561994	27
12975.0000000    1.5452343	19
12977.5000000    1.4413881	22
12980.0000000    1.4499111	23
12982.5000000    1.5695934	20
12985.0000000    1.7434884	21
12987.5000000    1.5933175	42
12990.0000000    1.7673830	15
12992.5000000    1.6047245	14
12995.0000000    1.2737130	22
12997.5000000    1.3078486	20
13000.0000000    1.5707664	22
13002.5000000    1.6907766	17
13005.0000000    1.8740956	14
13007.5000000    1.5353150	29
13010.0000000    1.7093797	25
13012.5000000    1.6401948	17
13015.0000000    1.7746707	18
13017.5000000    1.8262644	31
13020.0000000    1.8710263	35
13022.5000000    2.0775771	34
13025.0000000    1.8952178	25
13027.5000000    1.7185688	37
13030.0000000    1.7884247	23
13032.5000000    1.6744968	26
13035.0000000    1.6109457	25
13037.5000000    1.6011304	17
13040.0000000    1.3102742	38
13042.5000000    1.3505121	37
13045.0000000    1.0351157	44
13047.5000000    1.0688771	39
13050.0000000    1.2130593	53
13052.5000000    1.4071978	54
13055.0000000    1.4805280	45
13057.5000000    1.2303234	38
13060.0000000    1.0518018	34
13062.5000000    1.3031001	22
13065.0000000    1.3295964	24
13067.5000000    1.3125107	45
13070.0000000    1.5639998	31
13072.5000000    1.8338217	24
13075.0000000    1.5173435	28
13077.5000000    1.4386222	26
13080.0000000    1.2814299	27
13082.5000000    1.6730348	22
13085.0000000    1.6809139	27
13087.5000000    1.7058152	15
13090.0000000    1.6052846	22
13092.5000000    1.6444921	16
13095.0000000    1.5065379	25
13097.5000000    1.3279849	18
13100.0000000    1.2491350	25
13102.5000000    1.4356561	30
13105.0000000    1.3549563	21
13107.5000000    1.4503390	27
13110.0000000    1.4915197	27
13112.5000000    1.6780962	21
13115.0000000    1.7386160	18
13117.5000000    1.7351556	19
13120.0000000    1.8939184	17
13122.5000000    2.1203432	8
13125.0000000    1.6905770	16
13127.5000000    1.7432772	13
13130.0000000    1.7500697	13
13132.5000000    1.4604163	22
13135.0000000    1.1537569	22
13137.5000000    1.1219510	19
13140.0000000    1.3203739	15
13142.5000000    1.3908424	30
13145.0000000    1.0892760	28
13147.5000000    0.9862972	36
13150.0000000    1.1722231	30
13152.5000000    1.3504550	29
13155.0000000    1.6963400	8
13157.5000000    1.6578655	18
13160.0000000    1.5034140	29
13162.5000000    1.4080200	18
13165.0000000    1.3492993	25
13167.5000000    1.5790703	23
13170.0000000    1.6477758	23
13172.5000000    1.6222546	20
13175.0000000    1.6176344	20
13177.5000000    1.4558250	23
13180.0000000    1.6068740	15
13182.5000000    1.9299257	27
13185.0000000    1.6742026	23
13187.5000000    1.4058695	23
13190.0000000    1.4791193	24
13192.5000000    1.4606122	29
13195.0000000    1.5775237	36
13197.5000000    1.7192448	47
13200.0000000    1.7593050	29
13202.5000000    1.6123774	12
13205.0000000    1.4945068	19
13207.5000000    1.3424572	15
13210.0000000    1.5632317	18
13212.5000000    1.5995598	17
13215.0000000    1.6229719	25
13217.5000000    1.9376416	22
13220.0000000    1.8638518	11
13222.5000000    1.8054346	9
13225.0000000    1.5629056	19
13227.5000000    1.3350304	37
13230.0000000    1.1502090	21
13232.5000000    0.8579441	54
13235.0000000    0.8680544	41
13237.5000000    0.9644217	44
13240.0000000    1.0413147	36
13242.5000000    1.0481796	31
13245.0000000    1.4420441	48
13247.5000000    1.3858813	37
13250.0000000    1.3509948	34
13252.5000000    1.5304558	25
13255.0000000    1.5118349	40
13257.5000000    1.3346659	42
13260.0000000    1.3159548	29
13262.5000000    1.6813698	24
13265.0000000    1.8355223	20
13267.5000000    1.8719473	23
13270.0000000    2.3367598	15
13272.5000000    2.0181351	18
13275.0000000    1.9613272	26
13277.5000000    1.8209587	19
13280.0000000    1.9439825	26
13282.5000000    1.6008775	25
13285.0000000    1.5650101	12
13287.5000000    1.3675542	36
13290.0000000    1.2680312	22
13292.5000000    1.3293906	26
13295.0000000    1.1272162	31
13297.5000000    0.9872934	46
13300.0000000    1.4786351	12
13302.5000000    1.1977916	24
13305.0000000    1.2722372	33
13307.5000000    1.2335358	24
13310.0000000    1.3233939	23
13312.5000000    1.4206736	11
13315.0000000    1.6265883	20
13317.5000000    1.7211999	8
13320.0000000    1.6123194	17
13322.5000000    1.4212441	24
13325.0000000    1.5352563	31
13327.5000000    1.3773829	33
13330.0000000    1.5087974	21
13332.5000000    1.7230517	14
13335.0000000    1.5613278	22
13337.5000000    1.3628337	18
13340.0000000    1.6256914	12
13342.5000000    1.5551741	20
13345.0000000    1.5160555	19
13347.5000000    1.3709639	24
13350.0000000    1.3065856	37
13352.5000000    1.4403621	38
13355.0000000    1.3412573	48
13357.5000000    1.4592338	32
13360.0000000    1.3389601	36
13362.5000000    1.3280836	37
13365.0000000    1.4609345	14
13367.5000000    1.6217842	17
13370.0000000    1.4930192	15
13372.5000000    1.5713221	13
13375.0000000    1.5357738	15
13377.5000000    1.2994796	21
13380.0000000    1.2924696	38
13382.5000000    1.5635920	33
13385.0000000    1.4825213	30
13387.5000000    1.6710540	29
13390.0000000    1.7290797	22
13392.5000000    1.7473228	23
13395.0000000    1.5886165	27
13397.5000000    1.5742018	11
13400.0000000    1.5776620	9
13402.5000000    1.7142085	14
13405.0000000    1.5847893	14
13407.5000000    1.5210775	11
13410.0000000    1.7122405	17
13412.5000000    1.4187769	10
13415.0000000    1.4042813	15
13417.5000000    1.7177832	20
13420.0000000    1.6776500	17
13422.5000000    1.6436772	18
13425.0000000    1.6916330	34
13427.5000000    1.3970459	45
13430.0000000    1.3424469	51
13432.5000000    1.4660326	37
13435.0000000    1.6681190	20
13437.5000000    1.7705932	30
13440.0000000    1.7216842	32
13442.5000000    1.4355550	22
13445.0000000    1.1869563	26
13447.5000000    1.3377880	25
13450.0000000    1.8074962	24
13452.5000000    1.7774303	15
13455.0000000    1.7114071	14
13457.5000000    1.6020033	13
13460.0000000    1.6741617	23
13462.5000000    1.7822231	20
13465.0000000    1.6586285	33
13467.5000000    1.3104271	27
13470.0000000    1.5353283	38
13472.5000000    1.4655025	33
13475.0000000    1.5469022	32
13477.5000000    1.5962611	38
13480.0000000    1.8529890	21
13482.5000000    2.1438258	28
13485.0000000    1.9195638	28
13487.5000000    1.5068002	31
13490.0000000    1.4574351	52
13492.5000000    1.5995116	22
13495.0000000    1.6126812	40
13497.5000000    1.6161392	48
13500.0000000    1.8548411	36
13502.5000000    1.6281959	30
13505.0000000    1.8711489	16
13507.5000000    1.7043104	31
13510.0000000    1.3465474	23
13512.5000000    1.4860675	28
13515.0000000    1.3617409	37
13517.5000000    1.3463751	32
13520.0000000    1.5091846	24
13522.5000000    1.3907287	11
13525.0000000    1.3129085	30
13527.5000000    1.4043690	19
13530.0000000    1.6647877	15
13532.5000000    1.6686261	24
13535.0000000    1.4792471	22
13537.5000000    1.3953210	27
13540.0000000    1.4807148	29
13542.5000000    1.3495554	28
13545.0000000    1.2493163	30
13547.5000000    1.1682514	30
13550.0000000    1.2022913	31
13552.5000000    0.9649175	38
13555.0000000    1.2759991	27
13557.5000000    1.2779932	30
13560.0000000    1.4424888	27
13562.5000000    1.1422914	38
13565.0000000    1.0977043	48
13567.5000000    1.0931143	29
13570.0000000    1.4139595	31
13572.5000000    1.6771864	29
13575.0000000    1.5969362	19
13577.5000000    1.3673605	46
13580.0000000    1.3123671	28
13582.5000000    1.3515803	37
13585.0000000    1.5781046	37
13587.5000000    1.6092469	19
13590.0000000    1.6067120	31
13592.5000000    1.6579665	22
13595.0000000    1.9715538	11
13597.5000000    1.6897551	6
13600.0000000    1.6017907	12
13602.5000000    1.3819612	19
13605.0000000    1.4081498	17
13607.5000000    1.3940176	24
13610.0000000    1.3453304	22
13612.5000000    1.4172813	34
13615.0000000    1.3504162	44
13617.5000000    1.2936770	30
13620.0000000    0.8851843	30
13622.5000000    1.2437242	30
13625.0000000    1.6160719	40
13627.5000000    1.5430242	39
13630.0000000    1.5133846	35
13632.5000000    1.3855087	30
13635.0000000    1.1349875	62
13637.5000000    1.1501783	48
13640.0000000    1.1036503	44
13642.5000000    1.1606312	64
13645.0000000    1.2193671	47
13647.5000000    1.1801857	33
13650.0000000    0.8875558	60
13652.5000000    1.0968257	60
13655.0000000    1.1326138	33
13657.5000000    1.1656727	50
13660.0000000    1.4406843	35
13662.5000000    1.4719797	33
13665.0000000    1.3896053	68
13667.5000000    1.2286036	40
13670.0000000    1.4736371	25
13672.5000000    1.2928989	47
13675.0000000    1.3152436	43
13677.5000000    0.9155284	40
13680.0000000    0.8762444	43
13682.5000000    0.9763680	36
13685.0000000    0.9146155	40
13687.5000000    1.2669830	48
13690.0000000    1.2992204	65
13692.5000000    1.5390421	69
13695.0000000    1.3827652	56
13697.5000000    1.3074577	49
13700.0000000    1.2079291	40
13702.5000000    1.1531273	37
13705.0000000    1.1503763	59
13707.5000000    1.1939740	61
13710.0000000    1.4911337	55
13712.5000000    1.5662099	28
13715.0000000    1.3746836	41
13717.5000000    1.1335330	58
13720.0000000    1.0386381	63
13722.5000000    1.2680869	48
13725.0000000    1.4030743	33
13727.5000000    1.5173903	11
13730.0000000    1.7756968	15
13732.5000000    1.5880276	17
13735.0000000    1.6363858	34
13737.5000000    1.5517949	25
13740.0000000    1.4536406	37
13742.5000000    1.4600462	21
13745.0000000    1.2195839	54
13747.5000000    0.7925833	45
13750.0000000    0.5903451	87
13752.5000000    0.9703705	85
13755.0000000    0.8132797	100
13757.5000000    0.9334289	68
13760.0000000    0.9092708	74
13762.5000000    1.0245838	85
13765.0000000    1.1777853	67
13767.5000000    1.1518793	83
13770.0000000    1.4902049	64
13772.5000000    1.1907566	58
13775.0000000    0.9039684	76
13777.5000000    0.8325576	86
13780.0000000    1.2028192	60
13782.5000000    1.2589806	43
13785.0000000    1.4049083	17
13787.5000000    1.2916490	26
13790.0000000    1.2623868	19
13792.5000000    1.5957588	14
13795.0000000    1.8810569	17
13797.5000000    1.7814876	22
13800.0000000    1.8038375	19
13802.5000000    1.7655822	21
13805.0000000    1.6061120	29
13807.5000000    1.6662740	27
13810.0000000    1.4669676	40
13812.5000000    1.4633765	29
13815.0000000    1.8496468	13
13817.5000000    1.7140393	22
13820.0000000    1.4173228	25
13822.5000000    1.3003190	34
13825.0000000    1.2519040	29
13827.5000000    1.1315004	41
13830.0000000    1.2390956	21
13832.5000000    1.4700104	28
13835.0000000    1.2790725	27
13837.5000000    1.1147999	18
13840.0000000    1.1113673	23
13842.5000000    1.4144145	19
13845.0000000    1.5104946	21
13847.5000000    1.2446934	27
13850.0000000    1.4239888	36
13852.5000000    1.5596085	46
13855.0000000    1.7477577	31
13857.5000000    1.6368520	17
13860.0000000    1.5423689	28
13862.5000000    1.3789674	31
13865.0000000    1.4880830	26
13867.5000000    1.4682845	24
13870.0000000    1.2912326	26
13872.5000000    1.0871640	32
13875.0000000    1.0419053	45
13877.5000000    1.3196325	45
13880.0000000    1.2440219	35
13882.5000000    1.2604276	27
13885.0000000    1.2433852	42
13887.5000000    1.3642352	39
13890.0000000    1.1282198	69
13892.5000000    1.1744308	43
13895.0000000    1.1169889	52
13897.5000000    0.9453287	91
13900.0000000    0.8501192	58
13902.5000000    1.0043869	41
13905.0000000    1.1408122	29
13907.5000000    0.8625798	37
13910.0000000    0.9354741	62
13912.5000000    0.9908925	68
13915.0000000    0.7949359	66
13917.5000000    0.7836924	90
13920.0000000    0.5932761	92
13922.5000000    0.4893849	111
13925.0000000    0.8009177	56
13927.5000000    1.0115671	36
13930.0000000    1.2144544	21
13932.5000000    1.3471689	40
13935.0000000    1.3935097	24
13937.5000000    1.5746076	19
13940.0000000    1.5874530	22
13942.5000000    1.4661704	38
13945.0000000    1.5942234	14
13947.5000000    1.5065717	14
13950.0000000    1.3861035	20
13952.5000000    1.3810714	17
13955.0000000    1.4058543	30
13957.5000000    1.5800704	21
13960.0000000    1.5737270	21
13962.5000000    1.4141772	37
13965.0000000    1.5422148	21
13967.5000000    1.6546843	26
13970.0000000    1.6895177	28
13972.5000000    1.5807219	39
13975.0000000    1.6067588	29
13977.5000000    1.7284765	18
13980.0000000    1.7300057	32
13982.5000000    1.6110320	37
13985.0000000    1.6122988	21
13987.5000000    1.7666152	14
13990.0000000    2.2344425	16
13992.5000000    2.2786136	18
13995.0000000    2.0520458	22
13997.5000000    1.8160290	35
14000.0000000    1.6911503	29
14002.5000000    1.5346709	32
14005.0000000    1.5753431	29
14007.5000000    1.8765427	9
14010.0000000    1.9515501	25
14012.5000000    1.7379092	22
14015.0000000    1.8128108	20
14017.5000000    1.6403376	31
14020.0000000    1.7988801	24
14022.5000000    1.6542214	41
14025.0000000    1.5137835	26
14027.5000000    1.5651865	23
14030.0000000    1.9207566	32
14032.5000000    1.8037858	26
14035.0000000    1.5022676	32
14037.5000000    1.5549929	26
14040.0000000    1.6294607	20
14042.5000000    1.5891936	31
14045.0000000    1.5949759	25
14047.5000000    1.5858059	24
14050.0000000    1.3069159	40
14052.5000000    1.4127625	30
14055.0000000    1.4967952	18
14057.5000000    1.7576283	25
14060.0000000    1.7996444	33
14062.5000000    1.8204560	26
14065.0000000    1.9409691	38
14067.5000000    1.5942658	36
14070.0000000    1.5460590	26
14072.5000000    1.5172666	21
14075.0000000    1.6292323	25
14077.5000000    2.0889001	21
14080.0000000    2.3211124	15
14082.5000000    2.1574473	7
14085.0000000    2.0896869	13
14087.5000000    1.9132333	15
14090.0000000    1.9194199	16
14092.5000000    2.0881865	13
14095.0000000    1.6379656	27
14097.5000000    1.4724572	24
14100.0000000    1.4571917	24
14102.5000000    1.4874907	8
14105.0000000    1.8255527	16
14107.5000000    1.8268058	17
14110.0000000    1.7219132	20
14112.5000000    1.4739621	22
14115.0000000    1.4684280	25
14117.5000000    1.3957192	25
14120.0000000    1.4567237	30
14122.5000000    1.1690946	43
14125.0000000    1.3162881	33
14127.5000000    1.3756551	20
14130.0000000    1.4610872	23
14132.5000000    1.5342870	9
14135.0000000    1.6511885	13
14137.5000000    1.4851999	17
14140.0000000    1.4282701	18
14142.5000000    1.1802511	16
14145.0000000    1.2074351	27
14147.5000000    1.3381450	32
14150.0000000    1.6989794	16
14152.5000000    1.7446133	27
14155.0000000    1.6630641	30
14157.5000000    1.7696179	25
14160.0000000    1.6956247	32
14162.5000000    1.6104202	31
14165.0000000    1.8458594	27
14167.5000000    1.9378450	22
14170.0000000    1.9730023	22
14172.5000000    2.2594075	16
14175.0000000    2.2647469	12
14177.5000000    2.0376134	6
14180.0000000    1.8746508	12
14182.5000000    1.9603248	6
14185.0000000    2.0397403	16
14187.5000000    2.1846168	15
14190.0000000    2.2594039	23
14192.5000000    2.2369108	24
14195.0000000    1.9665638	24
14197.5000000    1.7407720	16
14200.0000000    1.5313760	33
14202.5000000    1.4894844	32
14205.0000000    1.5302922	28
14207.5000000    1.2709644	36
14210.0000000    1.0347146	38
14212.5000000    1.2518260	22
14215.0000000    1.2601827	27
14217.5000000    1.3065981	21
14220.0000000    1.2507777	19
14222.5000000    1.6384851	7
14225.0000000    1.5175728	14
14227.5000000    1.6391174	15
14230.0000000    1.4708385	13
14232.5000000    1.6466812	11
14235.0000000    1.5800673	17
14237.5000000    2.0487969	12
14240.0000000    1.9576081	11
14242.5000000    1.8098681	13
14245.0000000    1.3564841	23
14247.5000000    1.2551706	23
14250.0000000    1.1330030	29
14252.5000000    1.2984680	17
14255.0000000    1.4168483	17
14257.5000000    1.6951972	19
14260.0000000    1.4993870	10
14262.5000000    1.4751979	29
14265.0000000    1.6571407	17
14267.5000000    1.5765784	25
14270.0000000    1.5528038	39
14272.5000000    1.5769604	43
14275.0000000    1.3252051	39
14277.5000000    1.2711397	70
14280.0000000    1.1364918	86
14282.5000000    1.2509046	72
14285.0000000    1.4647061	63
14287.5000000    1.5295346	40
14290.0000000    1.5576723	34
14292.5000000    1.4105060	30
14295.0000000    1.4791332	27
14297.5000000    1.3507400	28
14300.0000000    1.4130297	36
14302.5000000    1.5642573	48
14305.0000000    1.7350370	46
14307.5000000    1.9241126	31
14310.0000000    2.0599363	14
14312.5000000    1.9962928	37
14315.0000000    1.7993404	31
14317.5000000    1.6411088	49
14320.0000000    1.5576056	37
14322.5000000    1.7974130	28
14325.0000000    1.7627971	18
14327.5000000    1.7530450	27
14330.0000000    1.7313691	34
14332.5000000    1.6232901	36
14335.0000000    1.7294430	17
14337.5000000    1.5863069	29
14340.0000000    1.8251239	25
14342.5000000    1.5345452	26
14345.0000000    1.8205781	20
14347.5000000    1.9282706	25
14350.0000000    1.9898657	22
14352.5000000    1.7739652	26
14355.0000000    2.2102644	16
14357.5000000    2.2423925	31
14360.0000000    1.6792424	28
14362.5000000    1.6447710	24
14365.0000000    1.7134815	23
14367.5000000    1.9248748	15
14370.0000000    1.8337054	13
14372.5000000    1.6295290	14
14375.0000000    1.8860635	13
14377.5000000    2.0768633	9
14380.0000000    2.0102363	22
14382.5000000    1.9964306	16
14385.0000000    2.0101953	15
14387.5000000    2.0271304	9
14390.0000000    1.7547139	16
14392.5000000    1.5530486	17
14395.0000000    1.7161708	21
14397.5000000    1.8170272	19
14400.0000000    1.8695972	18
14402.5000000    1.9176888	14
14405.0000000    2.2189441	10
14407.5000000    1.7691799	21
14410.0000000    1.4851601	26
14412.5000000    1.6748521	20
14415.0000000    1.5432016	19
14417.5000000    1.8449212	12
14420.0000000    2.0972161	12
14422.5000000    2.0081329	17
14425.0000000    2.0555885	9
14427.5000000    2.1279826	24
14430.0000000    2.0586226	11
14432.5000000    2.0370934	11
14435.0000000    1.4771289	32
14437.5000000    1.4814271	27
14440.0000000    1.7845025	16
14442.5000000    1.6395233	20
14445.0000000    1.7145182	21
14447.5000000    1.8563169	23
14450.0000000    1.6769623	25
14452.5000000    1.9445244	17
14455.0000000    2.1286156	27
14457.5000000    1.7223493	13
14460.0000000    1.5236936	17
14462.5000000    1.7529761	8
14465.0000000    2.0808356	10
14467.5000000    2.0828707	6
14470.0000000    2.0600412	12
14472.5000000    2.0082705	9
14475.0000000    1.9704939	21
14477.5000000    1.8373759	23
14480.0000000    1.7309431	33
14482.5000000    1.5184547	30
14485.0000000    1.4086132	36
14487.5000000    1.4186850	29
14490.0000000    1.1893430	54
14492.5000000    1.2739435	41
14495.0000000    1.6716570	32
14497.5000000    1.3946145	18
14500.0000000    1.4452593	24
14502.5000000    1.7404422	13
14505.0000000    1.5670917	16
14507.5000000    1.4452492	17
14510.0000000    1.4588134	27
14512.5000000    1.5963153	18
14515.0000000    1.3028141	28
14517.5000000    1.3522335	22
14520.0000000    1.4174278	29
14522.5000000    1.4595250	20
14525.0000000    1.6358230	18
14527.5000000    1.4666786	21
14530.0000000    1.5442997	41
14532.5000000    1.1803387	30
14535.0000000    0.9586955	42
14537.5000000    1.0211086	26
14540.0000000    1.0739138	26
14542.5000000    1.2405615	24
14545.0000000    1.1855009	22
14547.5000000    1.1225692	33
14550.0000000    1.3087063	27
14552.5000000    1.3815924	29
14555.0000000    1.2704139	18
14557.5000000    1.4594269	16
14560.0000000    1.5118281	21
14562.5000000    1.5881466	31
14565.0000000    1.5936526	24
14567.5000000    1.5805511	35
14570.0000000    1.6739118	33
14572.5000000    1.7191620	19
14575.0000000    1.3557273	17
14577.5000000    1.5366485	29
14580.0000000    1.6987829	21
14582.5000000    1.4726118	18
14585.0000000    1.5480595	30
14587.5000000    1.6835163	16
14590.0000000    1.8791934	18
14592.5000000    1.9612470	15
14595.0000000    2.0368180	14
14597.5000000    1.8561563	6
14600.0000000    1.6664662	27
14602.5000000    1.7023801	21
14605.0000000    2.0338893	11
14607.5000000    2.3729389	29
14610.0000000    2.3908360	46
14612.5000000    2.5082765	12
14615.0000000    2.1788471	32
14617.5000000    2.3118720	29
14620.0000000    2.2340994	22
14622.5000000    2.5223475	16
14625.0000000    2.2490807	15
14627.5000000    1.9802204	19
14630.0000000    2.0795846	35
14632.5000000    1.9357722	34
14635.0000000    1.5716289	40
14637.5000000    1.3500562	27
14640.0000000    1.1977769	17
14642.5000000    1.5245092	33
14645.0000000    1.9025091	40
14647.5000000    1.7183304	23
14650.0000000    1.4081157	26
14652.5000000    1.4528087	22
14655.0000000    1.7180737	16
14657.5000000    1.6419598	14
14660.0000000    1.7782882	20
14662.5000000    1.2065359	33
14665.0000000    1.1382166	35
14667.5000000    1.5293159	26
14670.0000000    1.4937943	27
14672.5000000    1.4015274	31
14675.0000000    1.5603715	60
14677.5000000    1.4529631	49
14680.0000000    1.7221413	27
14682.5000000    1.8075702	39
14685.0000000    1.8115149	45
14687.5000000    2.0749180	31
14690.0000000    2.1530688	40
